Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
1159	10.78	0.0000001999	226.4	128.4	0.1211	0.1632	0.1684	0.1291	0.09565	0.0441	10.78	9.47	9.799	11.11	9.799	33.11	10.78	408.9	177.1	0.8623	0.0000001999	0.0000002602	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1160	9.47	0.0000002042	230.3	130.7	0.1221	0.1639	0.1695	0.1297	0.09702	0.04474	9.47	8.814	8.486	10.13	8.814	32.45	10.46	413.5	180	0.9063	0.0000002042	0.0000002643	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1161	10.78	0.0000002077	234.2	132.7	0.1223	0.1647	0.1706	0.1305	0.0973	0.04549	10.78	10.13	9.799	11.44	10.46	35.4	11.44	421	182	0.8866	0.0000002077	0.0000002678	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1162	11.11	0.0000002116	237.7	134.7	0.1231	0.1663	0.1713	0.1315	0.09815	0.04609	11.11	9.47	9.142	10.46	9.47	33.11	10.13	423	184.3	0.902	0.0000002116	0.0000002718	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1163	8.486	0.0000002155	239.2	137.1	0.124	0.1672	0.1724	0.1321	0.09889	0.0469	8.486	7.829	7.829	9.142	8.157	32.78	8.486	430.9	186.2	0.8725	0.0000002155	0.0000002758	0.004761	7.525	1413.08	1413.08	1413.08	1413.08
1164	8.157	0.0000002195	242	139.1	0.1244	0.1682	0.1733	0.133	0.0998	0.04754	8.157	7.829	7.501	8.814	8.486	35.07	12.75	434.2	189.5	0.8892	0.0000002195	0.0000002793	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1165	8.157	0.0000002225	245.8	140.9	0.125	0.1694	0.1741	0.1336	0.1004	0.04811	8.157	7.173	7.173	8.814	8.157	34.09	9.142	440.1	190.5	0.8987	0.0000002225	0.0000002829	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1166	10.46	0.0000002265	248.4	142.6	0.1256	0.1699	0.175	0.1346	0.1009	0.04877	10.46	9.799	9.142	10.78	9.142	35.07	11.44	443.3	192.5	0.8744	0.0000002265	0.0000002872	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1167	8.157	0.0000002304	251.6	145.2	0.1263	0.171	0.1761	0.1354	0.1018	0.04957	8.157	7.501	7.501	8.814	8.157	33.43	8.814	449.2	194.4	0.8912	0.0000002304	0.0000002899	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1168	11.44	0.0000002351	253.1	147.7	0.1268	0.1722	0.1772	0.1365	0.1025	0.0503	11.44	10.13	9.47	10.46	8.814	35.07	10.78	452.8	196.7	0.9345	0.0000002351	0.0000002941	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1169	8.814	0.0000002376	255.9	149.1	0.1275	0.1735	0.1785	0.1373	0.1032	0.05099	8.814	7.501	7.501	8.814	8.486	33.76	8.814	459.1	198.7	0.8823	0.0000002376	0.0000002975	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1170	9.799	0.000000242	259.1	151.5	0.133	0.1744	0.1794	0.138	0.1039	0.05168	9.799	8.814	8.814	10.13	9.142	35.07	10.78	462.4	200.7	0.9339	0.000000242	0.000000301	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1171	11.44	0.0000002447	260.7	153.3	0.1284	0.1751	0.1801	0.1389	0.1046	0.05216	11.44	10.78	10.46	11.77	11.44	36.72	10.78	468.3	203.3	0.8961	0.0000002447	0.0000003043	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1172	9.799	0.0000002484	264.9	155.4	0.1289	0.1762	0.1808	0.1398	0.1052	0.05297	9.799	9.142	8.814	10.78	8.814	36.06	10.78	471.9	204.6	0.8728	0.0000002484	0.0000003064	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1173	11.77	0.0000002508	266.8	156.9	0.1294	0.1769	0.1815	0.1403	0.1058	0.05337	11.77	10.46	10.13	12.1	10.78	37.04	10.13	475.8	206.9	0.8912	0.0000002508	0.0000003088	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1174	9.47	0.0000002757	267.8	162.2	0.1308	0.1795	0.1837	0.1424	0.1072	0.05529	9.47	8.157	7.829	9.142	8.157	37.7	9.142	479.7	209.2	0.9128	0.0000002757	0.0000003264	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1175	10.78	0.0000002814	271.4	164.5	0.1312	0.1797	0.1846	0.1432	0.1078	0.05631	10.78	8.486	8.486	10.13	9.47	38.36	10.78	489.6	212.5	0.9132	0.0000002814	0.0000003318	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1176	11.44	0.0000002858	276.1	166.6	0.1319	0.1811	0.1854	0.1438	0.1087	0.05656	11.44	10.46	9.799	11.44	10.78	38.36	9.47	497.8	215.7	0.8646	0.0000002858	0.0000003345	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1177	10.78	0.0000002899	281.1	169.2	0.1323	0.1823	0.1866	0.1451	0.1093	0.05722	10.78	9.799	10.13	11.11	9.799	40.33	10.78	501.4	217.7	0.884	0.0000002899	0.0000003372	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1178	9.799	0.0000002918	283.5	170.3	0.133	0.1828	0.1872	0.1459	0.1102	0.05776	9.799	8.486	8.157	9.47	8.157	37.7	9.47	506	219.7	0.9299	0.0000002918	0.0000003392	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1179	8.486	0.0000002957	285.8	172.8	0.1334	0.1838	0.1886	0.1467	0.1108	0.0585	8.486	7.829	7.829	9.142	8.486	37.7	8.486	509.6	221	0.8964	0.0000002957	0.0000003434	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1180	10.78	0.0000003002	288.8	174.8	0.134	0.1847	0.1891	0.1472	0.1115	0.05902	10.78	9.799	9.47	11.44	10.46	39.67	11.11	515.5	223	0.906	0.0000003002	0.0000003451	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1181	10.78	0.0000003043	291	176.2	0.1343	0.1856	0.1899	0.1478	0.1121	0.05949	10.78	9.799	9.47	11.44	9.47	39.34	11.11	519.4	225.6	0.8991	0.0000003043	0.0000003468	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1182	9.47	0.0000003063	294.6	177.1	0.1349	0.1862	0.1905	0.1486	0.1126	0.05999	9.47	8.486	8.157	9.47	9.142	37.7	10.13	523.3	226.6	0.9345	0.0000003063	0.0000003481	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1183	8.486	0.0000003088	296.4	179.1	0.1353	0.1871	0.1911	0.149	0.1132	0.06049	8.486	7.501	7.501	8.814	8.157	38.36	9.142	527.6	228.2	0.9086	0.0000003088	0.0000003528	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1184	10.13	0.0000003126	297.9	180.2	0.1357	0.1878	0.1923	0.1497	0.1136	0.06095	10.13	8.157	7.829	9.799	8.814	38.36	10.13	529.6	229.8	0.8935	0.0000003126	0.0000003557	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1185	9.47	0.0000003145	298.2	181.9	0.1362	0.1884	0.193	0.1502	0.1141	0.06146	9.47	8.157	7.829	9.799	8.486	38.03	8.814	533.8	231.5	0.8761	0.0000003145	0.0000003551	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1186	11.11	0.0000003189	301.4	183.4	0.1367	0.1896	0.193	0.1512	0.115	0.06192	11.11	9.47	9.47	11.11	9.47	39.34	11.44	537.8	232.8	0.9017	0.0000003189	0.0000003609	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1187	10.46	0.0000003215	303.6	184.8	0.1373	0.1903	0.1936	0.1517	0.1152	0.06252	10.46	8.814	8.814	10.13	8.814	38.36	10.78	543.7	235.4	0.9509	0.0000003215	0.0000003621	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1188	11.77	0.0000003243	308	186.6	0.1376	0.1907	0.1944	0.1522	0.1155	0.06302	11.77	11.11	10.13	12.1	11.11	40	10.78	546	236.7	0.8626	0.0000003243	0.0000003644	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1189	8.157	0.000000328	308.7	187.9	0.1376	0.1915	0.1951	0.1531	0.1164	0.06354	8.157	7.501	7.173	8.814	8.157	40.98	12.42	547.9	238	0.8669	0.000000328	0.0000003654	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1190	8.486	0.0000003234	309.9	186.2	0.1373	0.1906	0.1949	0.1524	0.1155	0.06297	8.486	7.173	7.173	8.814	8.486	37.37	8.486	553.8	239.4	0.8984	0.0000003234	0.0000003627	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1191	9.142	0.00000032	315	184.8	0.1369	0.19	0.1939	0.152	0.1153	0.06259	9.142	7.829	8.157	9.799	9.142	38.36	10.78	554.2	236.7	0.8971	0.00000032	0.0000003613	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1192	10.78	0.0000003155	309.7	183.3	0.1366	0.1892	0.1933	0.1515	0.1146	0.06202	10.78	10.13	9.799	11.44	10.13	39.01	11.11	548.3	237.4	0.9706	0.0000003155	0.0000003545	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1193	9.799	0.0000003099	310	182.1	0.1361	0.1888	0.1923	0.1504	0.1141	0.06138	9.799	8.486	8.486	9.799	8.486	37.04	9.47	547	235.4	0.8866	0.0000003099	0.0000003521	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1194	9.142	0.0000003074	308	180.9	0.1359	0.1882	0.192	0.1499	0.1135	0.06107	9.142	8.486	8.157	9.47	9.142	37.04	10.46	542.4	233.5	0.882	0.0000003074	0.0000003507	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1195	9.47	0.0000003017	305	178.9	0.1353	0.1875	0.1911	0.149	0.1132	0.06049	9.47	8.814	8.486	10.13	8.157	36.72	9.47	537.8	231.8	0.8899	0.0000003017	0.0000003477	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1196	11.11	0.0000002989	303	177.9	0.1349	0.1863	0.1906	0.1487	0.1126	0.06013	11.11	10.13	9.799	11.44	10.13	39.01	11.77	534.2	230.2	0.8774	0.0000002989	0.0000003453	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1197	8.814	0.000000294	300.3	176	0.1344	0.1855	0.1903	0.1478	0.1119	0.05961	8.814	8.157	7.829	9.799	8.157	37.04	10.78	529.9	228.5	0.9076	0.000000294	0.0000003419	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1198	10.13	0.0000002905	299.7	174.5	0.134	0.1851	0.1889	0.1474	0.1112	0.05906	10.13	10.46	9.799	10.46	8.814	37.04	10.13	527.6	226.9	0.902	0.0000002905	0.0000003388	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1199	11.11	0.0000002855	297	172.8	0.1335	0.1838	0.1883	0.1469	0.1109	0.05855	11.11	10.13	10.13	12.42	10.78	39.01	11.44	523.3	225.3	0.8662	0.0000002855	0.000000335	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1200	9.799	0.0000002812	295.1	170.7	0.1329	0.1828	0.1877	0.1461	0.1101	0.05795	9.799	9.142	9.142	10.46	9.47	37.04	10.78	519.4	223.3	0.9092	0.0000002812	0.0000003319	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
1201	10.78	0.0000002757	290.6	168.5	0.1325	0.1819	0.1866	0.1449	0.1095	0.05731	10.78	10.13	10.13	11.77	10.78	38.36	12.1	515.5	222.6	0.8876	0.0000002757	0.000000328	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1202	11.11	0.000000271	288.8	166.6	0.132	0.1809	0.1855	0.144	0.1087	0.05663	11.11	9.47	9.47	11.44	9.799	37.7	11.44	509.9	219.7	0.923	0.000000271	0.0000003236	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1203	10.46	0.0000002666	286.9	164.7	0.1314	0.1802	0.1848	0.143	0.1082	0.05607	10.46	9.799	9.47	11.11	9.799	37.04	11.44	505.6	217.1	0.8941	0.0000002666	0.0000003201	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1204	10.46	0.0000002616	283.2	162.8	0.1307	0.1788	0.1839	0.1425	0.1074	0.05534	10.46	9.47	9.142	11.11	9.47	36.72	11.11	499.4	215.4	0.8836	0.0000002616	0.0000003169	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1205	11.11	0.000000235	281.3	157.1	0.1299	0.1771	0.1816	0.1405	0.1059	0.05344	11.11	10.13	9.799	11.44	11.11	34.42	11.77	495.8	212.8	0.9115	0.000000235	0.000000296	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1206	8.486	0.0000002317	279.7	155.6	0.1292	0.1762	0.181	0.1395	0.1053	0.05297	8.486	7.501	7.501	9.142	8.486	35.07	13.41	491.5	209.5	0.8787	0.0000002317	0.0000002919	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1207	9.799	0.0000002271	272.5	153.7	0.1283	0.1752	0.1799	0.1387	0.1044	0.05232	9.799	8.814	8.486	9.799	8.486	31.46	9.47	480.1	207.2	0.8823	0.0000002271	0.000000288	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1208	8.814	0.0000002231	271.6	151.5	0.1281	0.1746	0.1794	0.138	0.1038	0.0517	8.814	8.157	9.47	10.78	8.814	34.42	12.42	477.8	204.6	0.858	0.0000002231	0.0000002851	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1209	10.13	0.0000002195	266.6	149.7	0.1276	0.1733	0.1782	0.1374	0.1033	0.05105	10.13	8.814	9.142	10.13	8.814	31.79	10.78	473.8	203.6	0.8643	0.0000002195	0.0000002811	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1210	8.157	0.0000002148	263.7	147.9	0.1268	0.1724	0.1773	0.1362	0.1026	0.05036	8.157	7.829	7.173	9.142	8.486	30.15	8.814	466.9	202	0.9086	0.0000002148	0.0000002761	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1211	9.47	0.0000002105	263.5	145.1	0.1265	0.1709	0.1765	0.1354	0.1017	0.04955	9.47	8.814	8.157	9.799	8.157	30.48	10.13	464.6	199	0.8954	0.0000002105	0.0000002712	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1212	10.78	0.0000002064	260	142.8	0.1256	0.1703	0.1751	0.1345	0.1009	0.04886	10.78	10.13	9.799	11.11	10.46	32.12	11.11	458.7	197.1	0.9073	0.0000002064	0.000000268	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1213	10.13	0.0000002015	257	141.1	0.1247	0.1694	0.1741	0.1336	0.1001	0.04819	10.13	9.142	8.814	10.13	9.47	29.49	10.13	453.5	194.8	0.8754	0.0000002015	0.000000263	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1214	9.142	0.000000198	254.4	139.2	0.1248	0.1682	0.1734	0.133	0.09976	0.04768	9.142	7.501	7.829	9.142	8.157	29.17	10.13	449.6	193.1	0.8764	0.000000198	0.0000002592	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1215	8.486	0.0000001937	251.3	137.2	0.1238	0.1672	0.172	0.132	0.09881	0.0469	8.486	7.829	7.501	9.47	8.814	32.12	12.75	443.7	190.5	0.9023	0.0000001937	0.0000002551	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1216	10.78	0.0000001897	249.2	134.9	0.1232	0.1664	0.1716	0.1312	0.09807	0.0462	10.78	9.799	9.799	11.11	9.799	30.81	10.78	440.1	189.2	0.881	0.0000001897	0.0000002512	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1217	8.486	0.0000001857	246	132.9	0.1224	0.1651	0.1706	0.1305	0.09722	0.04547	8.486	7.829	7.501	8.814	8.486	28.51	8.814	434.2	186.9	0.9063	0.0000001857	0.0000002467	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1218	11.11	0.0000001815	242.3	130.7	0.1219	0.1642	0.1692	0.1296	0.09637	0.04474	11.11	10.13	9.47	11.44	10.78	29.49	11.44	428.9	184.3	0.9201	0.0000001815	0.0000002432	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1219	8.157	0.0000001768	240.4	128.2	0.1209	0.1627	0.168	0.1287	0.09553	0.04393	8.157	7.501	7.501	8.814	8.486	29.17	9.142	423	182.3	0.8669	0.0000001768	0.0000002376	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1220	11.77	0.0000001731	238	126.2	0.1206	0.1619	0.1672	0.1278	0.09489	0.04317	11.77	10.46	10.13	12.1	11.11	29.82	11.77	419.7	180	0.9312	0.0000001731	0.0000002345	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1221	10.46	0.0000001683	233.6	123.6	0.1192	0.16	0.166	0.1267	0.09362	0.04242	10.46	9.799	9.47	10.78	9.799	28.18	10.78	411.9	177.1	0.8886	0.0000001683	0.0000002288	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
1222	9.142	0.0000001644	232	121.4	0.1187	0.159	0.1643	0.1257	0.09295	0.04178	9.142	7.501	7.501	8.814	8.814	28.51	9.142	408.9	174.1	0.9368	0.0000001644	0.000000225	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1223	11.77	0.0000001496	226.6	115.9	0.1166	0.1563	0.1615	0.1234	0.09101	0.03969	11.77	10.46	9.799	10.78	10.46	25.88	12.42	401	172.8	0.8669	0.0000001496	0.0000002094	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
1224	9.47	0.0000001464	224.8	114.2	0.1159	0.1553	0.1606	0.1228	0.09043	0.03907	9.47	8.486	8.157	9.47	8.486	23.91	9.47	396.1	166.6	0.8915	0.0000001464	0.0000002066	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1225	9.799	0.000000144	215.7	112.8	0.1156	0.154	0.1593	0.122	0.08961	0.03853	9.799	8.814	8.486	9.799	8.157	24.24	9.47	382	164.9	0.9293	0.000000144	0.0000002037	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1226	8.486	0.0000001419	213.8	110.9	0.1142	0.1527	0.1583	0.121	0.08858	0.03785	8.486	7.501	7.501	8.814	8.486	24.9	11.44	378.1	162.6	0.9089	0.0000001419	0.0000002019	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1227	11.44	0.0000001403	209.7	109.2	0.1137	0.1517	0.1571	0.1203	0.08785	0.03735	11.44	10.78	10.13	11.77	11.44	23.26	11.11	372.8	159.7	0.8941	0.0000001403	0.000000199	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1228	10.46	0.0000001383	206.3	107.5	0.1129	0.1505	0.1561	0.1192	0.08733	0.03679	10.46	9.799	9.47	11.11	9.47	23.59	10.78	365.9	157.4	0.8951	0.0000001383	0.000000198	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1229	9.142	0.0000001361	205	105.7	0.1119	0.149	0.1546	0.1181	0.08622	0.03613	9.142	8.486	8.486	9.47	8.157	22.6	10.13	362.7	155.4	0.9486	0.0000001361	0.0000001957	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1230	10.13	0.000000135	202	103.8	0.111	0.148	0.1537	0.1172	0.08527	0.03559	10.13	8.486	7.829	9.799	8.814	21.29	9.799	357.4	152.8	0.9444	0.000000135	0.0000001942	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1231	8.486	0.0000001339	197.2	102.5	0.1103	0.147	0.1521	0.1163	0.08486	0.03508	8.486	7.173	7.173	9.799	8.814	21.62	9.142	350.5	150.8	0.9115	0.0000001339	0.000000193	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1232	9.142	0.0000001329	195.1	101.3	0.1093	0.1456	0.1509	0.1154	0.08402	0.03458	9.142	8.486	8.157	9.799	8.157	21.29	10.13	345.6	148.8	0.9398	0.0000001329	0.000000192	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1233	8.814	0.0000001319	192.2	99.72	0.1087	0.1448	0.1498	0.1146	0.08336	0.03414	8.814	7.501	8.157	9.47	8.486	21.62	8.814	342	146.6	0.8797	0.0000001319	0.000000191	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1234	9.799	0.0000001317	189.5	98.58	0.1078	0.1436	0.1489	0.1136	0.08247	0.03367	9.799	8.814	8.157	9.799	8.486	21.29	9.799	335.4	144.6	0.966	0.0000001317	0.0000001901	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1235	9.47	0.000000131	186.5	96.79	0.1067	0.1419	0.1471	0.1126	0.08162	0.03302	9.47	8.486	8.486	9.47	8.486	20.63	9.47	330.5	142.6	0.8968	0.000000131	0.0000001896	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1236	11.11	0.0000001316	182.7	95.65	0.1057	0.1406	0.1459	0.1115	0.08072	0.03259	11.11	10.13	8.814	11.11	9.799	20.63	9.142	325.6	139.3	0.9329	0.0000001316	0.0000001899	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1237	11.11	0.0000001315	178.9	94.44	0.1049	0.1393	0.1446	0.1106	0.07992	0.03217	11.11	9.799	9.799	11.11	10.46	22.93	11.77	318.7	137.4	0.8551	0.0000001315	0.0000001901	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
1238	11.44	0.0000001317	176.9	92.95	0.1037	0.138	0.1433	0.1093	0.07916	0.03156	11.44	10.13	9.799	11.77	11.11	21.94	10.13	314.1	134.7	0.8787	0.0000001317	0.0000001908	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1239	10.78	0.0000001331	172.4	91.48	0.1025	0.1366	0.1419	0.1081	0.07816	0.0311	10.78	9.47	9.142	10.46	9.799	21.94	10.78	307.6	132.8	0.8813	0.0000001331	0.0000001914	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1240	9.142	0.0000001334	170.6	90.25	0.1017	0.1356	0.1409	0.1074	0.07745	0.03077	9.142	8.157	7.829	9.799	8.814	19.65	10.46	303.3	129.5	0.9299	0.0000001334	0.0000001916	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
