Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
103	11.44	0.0000004001	313.6	215.4	0.0924	0.1004	0.09026	0.08008	0.08293	0.08309	11.44	9.799	9.799	11.44	39.34	11.77	9.47	322.7	5.542	0.9637	0.0000004001	0.000000539	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
104	8.157	0.0000003692	321.6	218.1	0.09339	0.1017	0.09126	0.0811	0.08389	0.08392	8.157	7.501	7.173	8.486	35.07	8.814	9.47	329.5	5.214	0.9719	0.0000003692	0.0000005047	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
105	8.814	0.0000003473	327.9	219.6	0.09444	0.1025	0.0924	0.08201	0.08483	0.08493	8.814	8.814	7.829	9.47	33.11	9.47	10.13	338.1	5.542	1.004	0.0000003473	0.0000004771	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
106	8.157	0.0000003268	335.7	221.9	0.09546	0.1034	0.09291	0.08263	0.0854	0.08564	8.157	7.501	7.173	8.814	31.79	8.486	9.142	344.3	5.542	1.038	0.0000003268	0.000000453	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
107	8.157	0.0000003064	341	224.2	0.0961	0.1042	0.09388	0.08356	0.08629	0.0865	8.157	7.173	7.173	8.486	29.82	8.486	9.799	349.5	5.542	0.9598	0.0000003064	0.0000004274	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
108	9.142	0.0000002894	347.1	226.9	0.09726	0.1055	0.09444	0.08429	0.08715	0.08792	9.142	7.829	7.501	8.814	27.85	8.157	9.47	354.8	5.214	0.948	0.0000002894	0.0000004086	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
109	11.11	0.0000002723	352.3	229.5	0.09819	0.1062	0.09523	0.08513	0.08802	0.08866	11.11	10.13	9.799	11.77	26.54	10.46	10.13	361.3	5.214	0.9581	0.0000002723	0.0000003905	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
110	10.13	0.0000002529	360	230.7	0.09893	0.1072	0.09649	0.08602	0.08883	0.08894	10.13	9.47	8.814	10.46	25.23	9.47	10.78	368.6	5.214	0.9539	0.0000002529	0.0000003738	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
111	10.46	0.0000002342	365.2	233	0.1003	0.1083	0.09764	0.08733	0.08975	0.08986	10.46	9.142	8.814	10.13	27.52	12.75	14.72	372.8	5.214	0.9463	0.0000002342	0.0000003561	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
112	10.46	0.0000002167	373.3	235.4	0.101	0.1092	0.09858	0.08809	0.09069	0.09098	10.46	8.814	8.814	9.799	19.32	8.486	9.799	382.3	5.542	0.9391	0.0000002167	0.000000341	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
113	9.142	0.0000002019	380.2	237.2	0.1021	0.1103	0.09968	0.08887	0.09163	0.09177	9.142	8.157	7.829	9.47	18.99	8.486	10.46	389.6	5.542	0.9647	0.0000002019	0.0000003284	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
114	10.46	0.0000001877	388.1	238.9	0.1029	0.1114	0.1006	0.08979	0.09247	0.09273	10.46	9.799	9.47	11.11	18.66	10.13	10.13	396.4	5.87	0.9716	0.0000001877	0.0000003159	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
115	11.11	0.0000001754	394	240.8	0.1038	0.1119	0.1015	0.09058	0.09336	0.09347	11.11	9.47	9.47	11.11	16.69	10.13	9.799	403.7	5.542	0.9913	0.0000001754	0.0000003027	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
116	11.11	0.0000001484	399.7	245.9	0.1059	0.1141	0.1035	0.09247	0.09515	0.09523	11.11	9.799	9.142	10.78	13.41	9.799	9.142	408.9	5.87	1.011	0.0000001484	0.0000002735	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
117	9.142	0.0000001348	408.5	248.1	0.107	0.1152	0.1046	0.09358	0.09607	0.09614	9.142	7.829	7.501	8.486	10.78	7.829	8.814	423.7	6.198	1.004	0.0000001348	0.0000002584	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
118	11.11	0.0000001233	419.8	250.7	0.1079	0.1161	0.1055	0.09429	0.09726	0.09726	11.11	7.173	7.173	8.814	10.13	7.501	9.142	430.9	5.87	0.9558	0.0000001233	0.0000002448	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
119	10.46	0.000000112	429.1	253.4	0.109	0.1175	0.1065	0.09553	0.09799	0.09827	10.46	9.799	9.799	11.44	12.1	10.13	9.799	438.4	6.198	1.033	0.000000112	0.0000002312	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
120	8.814	0.0000001056	438.1	256.1	0.1101	0.1182	0.1076	0.09641	0.09913	0.09933	8.814	8.157	7.829	9.142	9.799	8.157	9.799	447.9	6.198	0.9821	0.0000001056	0.0000002221	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
121	9.799	0.00000009819	445.1	258	0.111	0.1194	0.1087	0.09741	0.09988	0.1003	9.799	9.47	9.142	10.78	9.142	8.814	10.78	455.5	5.87	1.045	0.00000009819	0.0000002139	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
122	8.486	0.00000009714	454.5	260.6	0.1123	0.1202	0.1096	0.09827	0.1009	0.1016	8.486	7.501	7.829	9.142	8.157	8.157	9.799	464.6	6.198	0.9769	0.00000009714	0.000000211	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
123	10.78	0.00000009625	461	262.9	0.1132	0.1214	0.1108	0.09937	0.1018	0.1025	10.78	9.799	9.47	11.11	10.46	10.13	10.46	470.9	6.198	0.9585	0.00000009625	0.0000002085	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
124	9.799	0.00000009511	468.2	264.9	0.1139	0.1222	0.1117	0.0998	0.1027	0.1029	9.799	8.814	8.157	9.47	8.814	9.142	9.142	480.7	6.526	0.9519	0.00000009511	0.0000002057	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
125	8.157	0.00000009435	477	267	0.1149	0.1232	0.1125	0.1008	0.1035	0.1038	8.157	7.501	7.173	8.486	8.157	7.501	9.142	486.3	6.526	0.9992	0.00000009435	0.0000002037	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
126	10.78	0.00000009389	483.7	269.2	0.1155	0.1237	0.1134	0.1015	0.1043	0.1044	10.78	9.142	9.47	10.46	9.142	8.814	10.13	496.1	6.526	0.9536	0.00000009389	0.000000202	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
127	11.11	0.00000009298	491.1	271	0.1164	0.1242	0.1138	0.1021	0.105	0.1053	11.11	10.13	9.142	11.11	10.78	10.13	9.799	500.1	6.198	0.9677	0.00000009298	0.0000002	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
128	10.78	0.00000009253	497	272.8	0.1173	0.1253	0.1148	0.1031	0.1056	0.106	10.78	9.47	9.47	10.78	10.13	9.799	9.47	506.3	6.526	0.9654	0.00000009253	0.0000001982	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
129	8.814	0.00000009179	502.8	275.3	0.1183	0.1262	0.1159	0.1038	0.1065	0.1072	8.814	8.157	8.157	9.799	8.486	8.486	10.78	513.5	6.526	0.9631	0.00000009179	0.0000001966	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
130	8.486	0.00000009109	512.1	277.5	0.119	0.1271	0.1166	0.1049	0.1074	0.1078	8.486	7.501	7.173	8.486	8.157	7.501	8.814	524	6.526	1	0.00000009109	0.0000001945	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
131	8.814	0.00000009046	520	279.6	0.12	0.1276	0.1179	0.1053	0.1082	0.1085	8.814	8.157	7.501	9.142	8.157	7.829	8.814	530.6	6.526	0.9785	0.00000009046	0.0000001927	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
132	10.13	0.00000009002	527.3	281.8	0.1207	0.1284	0.1185	0.1061	0.109	0.1094	10.13	10.13	10.78	11.11	10.46	8.814	9.799	538.4	6.526	0.9476	0.00000009002	0.0000001912	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
133	8.814	0.00000008949	533.3	283.1	0.1214	0.1291	0.119	0.1068	0.1096	0.1099	8.814	7.829	8.157	9.142	8.486	7.829	9.142	542.4	6.526	0.9611	0.00000008949	0.0000001903	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
134	10.46	0.00000008905	539	286.3	0.1228	0.1299	0.1196	0.1073	0.1104	0.111	10.46	8.814	8.814	10.46	9.142	8.486	9.47	550.6	6.854	0.9703	0.00000008905	0.0000001885	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
135	8.157	0.00000008843	546	288.7	0.1239	0.1315	0.1217	0.109	0.1119	0.1119	8.157	7.501	7.173	8.814	8.157	7.829	8.814	556.5	6.854	0.9572	0.00000008843	0.000000187	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
136	11.77	0.00000008814	556.1	292.6	0.1251	0.1324	0.1226	0.11	0.1128	0.1133	11.77	10.13	10.13	12.1	10.46	10.46	10.13	571.2	7.182	0.9614	0.00000008814	0.0000001863	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
137	11.11	0.00000008762	568.2	295.4	0.1261	0.133	0.1229	0.1105	0.1135	0.1145	11.11	10.46	9.47	11.44	10.78	10.13	11.11	581.1	6.854	0.9302	0.00000008762	0.0000001848	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
138	10.78	0.0000000872	576.2	297.4	0.127	0.1343	0.1247	0.1115	0.1144	0.1149	10.78	9.799	9.47	11.44	11.11	10.46	10.78	586	7.182	0.9588	0.0000000872	0.0000001837	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
139	8.814	0.00000008673	583.6	298.6	0.1276	0.1348	0.1251	0.112	0.1151	0.1154	8.814	8.157	7.829	9.47	8.814	8.157	9.799	596.5	7.182	0.9624	0.00000008673	0.0000001824	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
140	9.47	0.00000008617	591.4	302.6	0.1287	0.1353	0.1255	0.113	0.1157	0.1169	9.47	8.157	8.486	9.142	9.142	8.157	9.47	600.7	7.182	0.9716	0.00000008617	0.0000001808	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
141	10.78	0.00000008598	601.1	302.8	0.1292	0.1363	0.1266	0.1135	0.1162	0.1172	10.78	9.47	9.142	11.11	9.47	9.47	10.78	620.4	7.182	0.9503	0.00000008598	0.0000001803	0.004761	9.331	1413.09	1413.09	1413.09	1413.09
142	9.142	0.00000008543	610.2	304.7	0.1298	0.137	0.1275	0.1142	0.1169	0.1174	9.142	8.157	8.157	9.47	9.47	8.814	10.13	620.1	7.51	0.9437	0.00000008543	0.0000001787	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
143	10.46	0.00000008515	608.3	306.1	0.1306	0.1376	0.1278	0.1145	0.1174	0.1183	10.46	10.13	9.47	11.44	10.78	10.46	10.78	619.8	7.182	0.9493	0.00000008515	0.0000001779	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
144	10.46	0.00000008483	614.6	308	0.1311	0.1381	0.1286	0.1155	0.1181	0.1188	10.46	9.47	9.142	11.44	9.799	10.13	10.78	624	7.182	0.9437	0.00000008483	0.0000001773	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
145	8.814	0.00000008428	619.5	309.3	0.1315	0.1391	0.129	0.116	0.1186	0.1194	8.814	8.157	7.501	9.142	8.486	8.157	8.814	630.9	7.182	0.9936	0.00000008428	0.0000001758	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
146	11.11	0.00000008414	624.9	311.4	0.1323	0.1395	0.1302	0.1163	0.1192	0.1198	11.11	10.46	9.799	11.44	11.11	11.77	11.11	635.5	7.51	0.9788	0.00000008414	0.0000001752	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
147	10.78	0.00000008374	630.4	313	0.1331	0.1404	0.1307	0.1171	0.1197	0.1205	10.78	10.13	9.799	11.44	10.46	10.13	9.47	641.7	7.182	0.9493	0.00000008374	0.0000001739	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
148	10.46	0.00000008351	637.7	315.7	0.1341	0.1405	0.131	0.1176	0.1206	0.1214	10.46	9.47	9.799	11.44	10.46	10.46	10.46	648.6	7.182	1.009	0.00000008351	0.0000001735	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
149	10.13	0.00000008342	642.6	318	0.1348	0.1411	0.1316	0.1179	0.121	0.1224	10.13	9.142	9.47	10.46	9.47	9.142	10.46	652.6	7.182	0.9424	0.00000008342	0.0000001724	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
150	9.142	0.00000008297	648.6	319	0.1353	0.1417	0.1319	0.1184	0.1216	0.1227	9.142	8.157	7.501	9.142	8.486	7.829	9.142	659.8	7.51	0.969	0.00000008297	0.0000001711	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
151	8.486	0.00000008252	652.2	320.3	0.1358	0.1425	0.1328	0.119	0.1221	0.1233	8.486	7.173	7.173	8.486	8.486	7.501	9.47	662.1	7.51	0.9759	0.00000008252	0.0000001704	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
152	8.814	0.00000008239	657.3	322.9	0.1364	0.1432	0.133	0.1193	0.1227	0.1239	8.814	7.173	7.829	8.814	8.486	7.829	9.47	669	7.182	0.9411	0.00000008239	0.0000001699	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
153	9.799	0.00000008208	662.9	325.3	0.1381	0.1443	0.1347	0.1207	0.1237	0.1249	9.799	8.814	8.814	10.46	9.142	8.814	10.13	672.9	7.51	0.9641	0.00000008208	0.0000001694	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
154	10.46	0.00000008186	670.1	326.7	0.1386	0.1453	0.1355	0.1214	0.1243	0.1256	10.46	9.799	9.142	10.78	9.799	9.47	10.46	684.4	7.51	0.9788	0.00000008186	0.0000001686	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
155	10.13	0.00000008137	678	329.2	0.1396	0.1457	0.1355	0.1216	0.1248	0.1262	10.13	9.142	8.814	10.13	9.47	8.814	9.47	689	7.838	0.9634	0.00000008137	0.0000001674	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
156	8.486	0.0000000812	683	331.4	0.1403	0.1467	0.1364	0.122	0.1254	0.1268	8.486	7.829	7.829	9.142	8.486	8.157	9.47	693.9	7.51	0.9536	0.0000000812	0.000000167	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
157	8.157	0.00000008089	687.9	332.7	0.1413	0.1472	0.1373	0.1227	0.1258	0.1271	8.157	7.173	7.501	8.814	8.157	7.501	8.814	700.8	7.838	0.9457	0.00000008089	0.0000001661	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
158	8.814	0.0000000808	694.3	334.3	0.142	0.148	0.1376	0.1233	0.1264	0.128	8.814	7.829	7.501	9.142	8.814	8.157	9.799	705	7.838	0.9604	0.0000000808	0.0000001658	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
159	8.486	0.00000008033	699.7	336.6	0.1426	0.1483	0.1384	0.1237	0.1271	0.1282	8.486	7.501	7.173	8.814	8.486	7.501	8.814	712.2	7.838	0.9723	0.00000008033	0.0000001647	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
160	8.157	0.00000008011	705	337.2	0.1437	0.1492	0.1392	0.1241	0.1275	0.1289	8.157	7.501	7.501	8.486	8.486	7.829	8.814	715.2	8.165	0.9992	0.00000008011	0.000000164	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
161	9.142	0.00000008002	708.6	338.9	0.1441	0.1497	0.1396	0.1245	0.1281	0.1294	9.142	7.501	7.173	8.814	8.486	8.157	9.142	719.1	7.51	0.968	0.00000008002	0.0000001636	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
162	12.1	0.00000007985	712.6	340.5	0.1453	0.1501	0.1401	0.1252	0.1284	0.1297	12.1	10.78	10.46	12.1	10.78	10.78	10.78	723.7	7.838	0.9348	0.00000007985	0.0000001634	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
163	8.157	0.00000007955	717	341.6	0.1455	0.1506	0.1407	0.1254	0.1294	0.1301	8.157	7.173	7.829	8.814	7.829	7.829	8.814	728.3	8.165	0.9946	0.00000007955	0.0000001623	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
164	11.44	0.00000007959	721	342.6	0.1459	0.1509	0.1414	0.126	0.1294	0.1307	11.44	10.13	9.47	11.44	11.11	10.13	10.78	731.3	7.838	1.001	0.00000007959	0.0000001618	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
165	8.814	0.00000007912	724.4	345	0.1467	0.1516	0.142	0.1266	0.1297	0.1312	8.814	8.157	8.157	9.799	8.814	8.814	9.799	735.8	8.165	0.9467	0.00000007912	0.0000001611	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
166	8.486	0.00000007908	729.6	346.3	0.1473	0.1521	0.1427	0.1269	0.1305	0.1317	8.486	7.829	7.829	9.47	8.486	8.486	9.142	740.4	7.838	0.9739	0.00000007908	0.0000001608	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
167	8.486	0.00000007882	734.3	347.3	0.148	0.1527	0.1429	0.1274	0.1307	0.1321	8.486	7.829	7.829	9.142	8.486	8.486	9.47	745.7	7.838	0.965	0.00000007882	0.0000001601	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
168	11.11	0.00000007874	738	349.9	0.1484	0.1532	0.1435	0.1282	0.1312	0.1325	11.11	9.799	9.47	11.11	10.78	10.13	10.78	748	8.165	0.9473	0.00000007874	0.0000001598	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
169	11.11	0.00000007844	740.9	347.3	0.1476	0.1528	0.1429	0.1273	0.1307	0.1321	11.11	10.46	9.47	11.44	10.78	10.13	9.142	752.6	7.838	0.9654	0.00000007844	0.0000001593	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
170	11.44	0.00000007819	743.5	345.9	0.1474	0.1521	0.1426	0.1268	0.1306	0.1315	11.44	9.799	9.142	11.44	10.46	9.47	10.13	752.9	7.838	0.9513	0.00000007819	0.0000001583	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
171	8.157	0.00000007802	741.1	344.6	0.1466	0.1517	0.1418	0.1266	0.1298	0.1313	8.157	7.173	7.501	8.814	8.814	7.829	9.47	750.3	7.838	0.9516	0.00000007802	0.0000001579	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
172	11.11	0.00000007777	735	343.1	0.1459	0.1511	0.1411	0.126	0.1294	0.1305	11.11	10.13	9.142	10.78	10.13	9.47	9.142	745.7	8.165	0.967	0.00000007777	0.0000001575	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
173	8.486	0.00000007756	731.9	341.4	0.1452	0.1508	0.1407	0.1257	0.129	0.1302	8.486	7.829	7.829	9.142	8.157	7.829	9.47	741.4	7.838	0.9706	0.00000007756	0.0000001569	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
174	9.47	0.0000000776	728.2	340.7	0.145	0.15	0.1405	0.1254	0.1285	0.1298	9.47	8.486	8.486	10.13	8.814	8.814	10.46	738.5	8.165	0.9877	0.0000000776	0.0000001569	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
175	8.486	0.00000007718	722.4	339.5	0.1443	0.1494	0.1395	0.1247	0.128	0.1292	8.486	7.501	7.173	8.814	8.157	8.157	9.142	731.3	8.165	1.024	0.00000007718	0.0000001558	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
176	11.44	0.00000007718	719.6	337.5	0.1432	0.149	0.139	0.1242	0.1274	0.1288	11.44	11.11	9.799	11.77	11.44	10.46	10.46	728.6	7.838	0.9805	0.00000007718	0.000000156	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
177	11.11	0.00000007697	714.8	335.9	0.1428	0.1483	0.1386	0.124	0.1271	0.1286	11.11	10.78	10.46	11.77	10.78	10.78	10.78	724	7.838	1.004	0.00000007697	0.0000001552	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
178	8.814	0.00000007676	709.8	334.4	0.1418	0.1481	0.1379	0.1233	0.1265	0.1277	8.814	7.501	7.829	8.486	8.157	7.829	8.814	719.5	7.51	0.9913	0.00000007676	0.0000001548	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
179	8.814	0.00000007652	705.5	332.3	0.1411	0.1475	0.1373	0.123	0.1263	0.1271	8.814	7.501	7.829	8.814	8.157	7.829	8.814	714.9	7.838	0.9634	0.00000007652	0.000000154	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
180	11.44	0.00000007639	700.4	331	0.1401	0.1463	0.1368	0.1222	0.1254	0.1265	11.44	9.47	9.142	11.11	10.13	8.814	9.47	709.9	7.838	0.9969	0.00000007639	0.000000154	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
181	9.142	0.00000007615	695.8	328.8	0.1396	0.1456	0.1357	0.1216	0.1247	0.1261	9.142	8.157	8.157	9.142	8.814	8.157	9.47	705.7	8.165	0.9575	0.00000007615	0.0000001532	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
182	11.11	0.00000007627	690	327.2	0.1386	0.1451	0.1352	0.121	0.1244	0.1253	11.11	10.13	10.13	11.77	10.78	10.13	10.13	700.8	7.838	1.005	0.00000007627	0.0000001529	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
183	10.13	0.00000007602	685.3	326.2	0.1381	0.1446	0.1346	0.1206	0.1237	0.125	10.13	9.142	8.814	10.13	8.814	9.142	10.46	695.8	7.838	0.9444	0.00000007602	0.0000001527	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
184	8.486	0.00000007594	679.4	321.7	0.1366	0.1432	0.1333	0.1195	0.1227	0.1237	8.486	7.501	7.829	9.142	8.157	8.157	9.142	689	7.838	0.9903	0.00000007594	0.0000001526	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
185	11.44	0.00000007569	673	320.8	0.1358	0.1426	0.1327	0.1193	0.1221	0.1232	11.44	9.799	9.799	11.44	10.46	10.13	9.142	684.7	7.51	0.9608	0.00000007569	0.0000001517	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
186	9.142	0.00000007553	663.4	317.9	0.1349	0.1427	0.1329	0.1188	0.1215	0.1222	9.142	8.486	7.829	9.142	8.157	7.829	10.13	673.2	7.51	0.9775	0.00000007553	0.0000001514	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
187	8.814	0.00000007553	659.3	317.2	0.135	0.1413	0.1314	0.1179	0.121	0.122	8.814	8.157	7.829	9.47	8.486	8.157	9.799	668.6	7.182	0.9703	0.00000007553	0.0000001511	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
188	8.157	0.00000007533	654.3	315.6	0.1342	0.1409	0.1315	0.1174	0.1202	0.1215	8.157	7.501	7.173	8.486	8.157	7.501	9.47	664	7.51	1.005	0.00000007533	0.0000001506	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
189	10.78	0.00000007512	650	313.7	0.1336	0.1402	0.1299	0.1167	0.1199	0.1211	10.78	9.47	9.47	11.11	10.46	9.47	9.142	659.4	7.51	0.9414	0.00000007512	0.0000001506	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
190	11.44	0.00000007508	642.5	312.6	0.1327	0.1391	0.1295	0.1164	0.1194	0.1204	11.44	10.78	10.46	12.1	10.78	10.46	10.13	652.9	7.182	0.9309	0.00000007508	0.0000001499	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
191	8.486	0.00000007488	637.2	310.5	0.1319	0.1385	0.1287	0.1158	0.1186	0.1198	8.486	7.829	7.829	9.799	8.486	8.486	9.799	646	7.182	0.9647	0.00000007488	0.0000001497	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
192	11.11	0.0000000748	631.6	309	0.1314	0.1381	0.1282	0.1151	0.1181	0.1191	11.11	10.78	10.13	11.77	10.78	10.46	10.46	641.7	7.182	0.9513	0.0000000748	0.0000001492	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
193	8.157	0.00000007464	625.7	307.1	0.1307	0.1375	0.1277	0.1147	0.1175	0.1187	8.157	7.173	7.501	8.486	8.157	7.501	8.814	635.5	7.182	0.9588	0.00000007464	0.000000149	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
194	8.157	0.0000000744	621.8	305.7	0.1299	0.1369	0.1267	0.1141	0.1171	0.1181	8.157	7.501	6.844	8.486	8.157	8.157	8.814	630.9	7.51	0.9664	0.0000000744	0.0000001486	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
195	9.142	0.00000007448	616.6	304	0.1293	0.1361	0.1267	0.1136	0.1163	0.1174	9.142	8.157	7.829	9.799	8.486	8.157	10.13	626.3	7.182	0.9936	0.00000007448	0.0000001486	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
196	10.46	0.00000007436	610.5	300.8	0.1282	0.1359	0.1258	0.113	0.1156	0.1162	10.46	9.799	9.142	10.78	9.799	8.814	10.78	620.4	7.51	0.9906	0.00000007436	0.0000001478	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
197	10.78	0.0000000744	603.1	298.7	0.1274	0.1348	0.1255	0.1123	0.1152	0.1155	10.78	9.799	10.13	11.77	11.11	10.46	10.46	613.5	6.854	0.9854	0.0000000744	0.0000001479	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
198	8.814	0.00000007416	598.9	296.4	0.1267	0.1342	0.1244	0.1116	0.1141	0.1148	8.814	9.47	9.799	11.44	10.78	12.75	12.42	607	6.854	0.9854	0.00000007416	0.0000001475	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
199	10.78	0.00000007404	592.2	294.5	0.1259	0.1334	0.1237	0.1111	0.1137	0.1141	10.78	9.799	9.142	11.11	10.46	9.799	10.46	602.7	7.182	1.012	0.00000007404	0.0000001472	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
200	9.799	0.00000007388	583.9	292.4	0.125	0.1326	0.1229	0.11	0.1126	0.1132	9.799	9.142	8.814	10.46	8.814	9.142	10.78	594.2	6.854	0.9726	0.00000007388	0.000000147	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
201	11.11	0.00000007368	576.8	289.2	0.124	0.1315	0.122	0.1091	0.112	0.1122	11.11	10.46	9.799	11.44	10.78	10.13	9.47	588	7.182	0.9929	0.00000007368	0.0000001464	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
202	8.486	0.00000007364	569.6	285.9	0.1225	0.1301	0.1203	0.1079	0.1105	0.111	8.486	7.501	7.501	9.142	9.142	9.47	9.799	579.4	6.854	0.9608	0.00000007364	0.000000146	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
203	8.486	0.00000007336	561	283.3	0.1214	0.1294	0.1191	0.1068	0.1095	0.1099	8.486	8.157	7.501	9.47	8.157	8.157	8.814	573.5	6.854	0.9404	0.00000007336	0.0000001456	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
204	9.142	0.00000007336	549.1	281.9	0.1206	0.1285	0.1186	0.1064	0.1094	0.1093	9.142	8.157	8.157	9.799	9.799	8.814	10.13	558.8	6.854	0.9522	0.00000007336	0.0000001456	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
205	8.814	0.0000000732	542.3	280.1	0.1203	0.1278	0.1179	0.1056	0.1083	0.1084	8.814	8.157	8.486	9.799	9.142	8.486	9.799	550.6	7.182	0.9657	0.0000000732	0.0000001449	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
